userId,movieId,rating,timestamp
49,56,1.5,1261096369
49,59,1.0,1261071863
49,44,3.0,1261094299
49,27,4.5,1260960554
50,45,4.0,1261582759
50,2,3.0,1261389752
50,41,4.5,1260909653
50,56,3.0,1260851036
50,32,4.5,1261612392
50,18,2.5,1261275612
50,44,5.0,1261749029
50,36,5.0,1261022031
50,55,3.5,1261247765
50,7,1.0,1261663680
50,34,5.0,1261535388
50,47,4.0,1261098933
50,13,1.5,1261242779
50,31,5.0,1261591595
50,11,2.0,1261626918
50,12,1.0,1261278570
50,22,2.0,1260881332
50,21,1.0,1260848116
50,40,4.5,1261232918
50,43,4.5,1261378064
50,19,1.0,1261469205
50,38,4.5,1261469672
50,37,4.0,1261520401
50,48,4.0,1260915989
50,50,3.5,1261265961
51,47,4.0,1261232048
51,11,1.0,1261429798
51,45,3.0,1261155210
51,4,2.5,1261120719
51,48,4.5,1261668921
51,44,3.0,1261600708
51,52,4.5,1260819272
51,49,4.5,1261755358
51,46,4.5,1261012091
51,51,5.0,1260865121
51,8,1.5,1261626564
51,10,2.0,1261405047
51,58,5.0,1261619335
51,33,5.0,1260841289
51,35,3.5,1261361801
51,5,1.0,1261159890
51,29,3.0,1261018480
51,31,3.5,1261475046
51,53,5.0,1260892498
51,42,3.5,1260849009
51,37,4.0,1261480755
51,14,3.5,1260850176
51,1,1.0,1261555883
51,9,1.0,1261555710
52,50,2.0,1261752666
52,2,5.0,1261642520
52,55,1.0,1261234738
52,1,4.5,1261185674
52,12,5.0,1260782248
52,3,5.0,1261705565
52,15,5.0,1261234430
52,8,4.5,1260933875
52,41,5.0,1261638140
52,40,3.5,1260902927
52,13,5.0,1261646553
52,54,2.0,1261156674
52,22,3.5,1261390525
52,35,3.5,1261457787
52,11,4.5,1261190722
53,44,3.5,1261534107
53,26,4.5,1260761187
53,28,4.5,1261244687
53,45,3.5,1261603052
53,32,2.0,1261702993
53,19,5.0,1261748336
53,25,5.0,1261679095
53,27,5.0,1261725020
53,5,3.0,1261518785
53,21,4.5,1260820753
53,38,2.5,1261183032
53,2,3.0,1261414496
53,56,1.0,1260818500
53,16,4.5,1260825197
53,29,4.5,1260982492
53,58,2.0,1260835240
53,49,3.0,1261504423
53,46,3.5,1260765968
53,53,1.0,1260949920
54,33,4.5,1261517761
54,31,4.0,1261243273
54,41,4.5,1260992612
54,34,5.0,1261065081
54,32,4.0,1260955846
54,42,4.0,1261485448
54,47,4.5,1260852500
54,35,4.5,1260843607
54,43,5.0,1261092840
54,21,1.0,1260817692
54,36,5.0,1261561242
54,25,3.0,1260870718
54,10,1.5,1261006536
54,39,5.0,1261322370
54,37,4.0,1261334228
54,17,1.5,1261281780
54,22,2.0,1261425015
54,13,2.0,1261685863
54,19,1.0,1260995187
54,20,2.0,1261604623
54,24,4.0,1261185488
54,40,5.0,1261048192
54,59,3.5,1261327242
54,23,1.0,1261116574
54,45,4.5,1261156650
54,51,4.0,1260877696
54,44,5.0,1260763994
55,4,2.0,1261693137
55,32,4.5,1261090119
55,54,5.0,1260860158
55,57,5.0,1261622731
55,11,1.0,1260822972
55,46,4.5,1261193219
55,59,5.0,1261632030
55,49,5.0,1260925782
55,30,4.0,1261712244
55,33,4.0,1261507943
55,60,5.0,1261753178
55,47,4.5,1261329201
55,21,4.0,1261589948
55,12,1.5,1261663765
55,26,3.0,1260949121
55,29,3.5,1261322466
55,36,3.0,1261213151
55,51,4.5,1261059856
55,50,4.5,1261054866
55,1,2.5,1261753013
55,9,2.5,1261719811
55,31,3.5,1261042983
55,53,4.0,1261236697
55,38,3.0,1260808522
55,3,2.5,1261132393
56,48,1.0,1261580935
56,10,5.0,1260834403
56,44,4.5,1261347574
56,9,5.0,1261560340
56,56,2.5,1261058372
56,42,4.5,1261263158
56,11,4.0,1261011156
56,7,4.5,1261712122
56,8,4.0,1261082258
56,41,5.0,1260784525
56,43,4.5,1260904406
56,49,1.0,1261552076
56,47,1.0,1261709437
56,46,1.0,1261185903
56,3,5.0,1261169591
56,13,4.5,1261086350
56,15,5.0,1261366466
56,2,4.0,1261537754
56,53,2.0,1261512492
56,34,3.5,1261672746
56,1,4.5,1261620756
56,45,5.0,1261160426
56,14,4.5,1261281313
56,57,1.0,1261733488
56,60,3.0,1261498538
56,54,2.5,1261709922
56,12,5.0,1261224590
56,33,3.5,1260827798
57,27,4.5,1260924159
57,28,5.0,1261733045
57,53,2.5,1261257843
57,57,1.5,1260895285
57,51,2.5,1260875545
57,24,4.5,1261433533
57,16,5.0,1261569421
57,56,1.5,1261045663
57,34,1.0,1261139714
57,9,3.0,1260782559
57,58,1.0,1261110193
57,12,3.0,1261435479
57,30,5.0,1261584782
57,40,2.5,1261230869
57,49,3.5,1261235111
57,26,5.0,1261219014
57,19,5.0,1261604978
57,7,3.5,1261371439
57,31,2.5,1261706272
57,25,5.0,1261457148
57,55,2.5,1261067974
57,6,3.5,1261167376
57,37,1.5,1261703734
57,3,3.5,1260790085
57,17,4.5,1261283006
58,57,3.0,1261120309
58,44,4.0,1261628001
58,45,4.5,1261167624
58,51,3.0,1261037495
58,8,2.5,1261590257
58,31,5.0,1261589686
58,17,2.0,1261033597
58,18,2.5,1261360982
58,33,4.5,1261593325
58,20,1.5,1261503822
58,9,2.0,1260893445
58,13,2.5,1261556124
58,12,1.5,1260924129
58,56,3.5,1260912837
58,42,4.5,1261666179
58,55,3.0,1260936597
58,32,5.0,1261171736
58,43,4.5,1261046710
58,25,3.0,1261182350
59,19,4.0,1261566221
59,28,3.0,1261497854
59,11,2.5,1261392676
59,25,3.5,1261232573
59,46,4.0,1261666383
59,60,4.0,1261096629
59,50,5.0,1260940890
59,3,1.0,1260876473
59,7,2.5,1261150775
59,47,5.0,1261617823
59,53,4.5,1261084437
59,59,4.0,1260915877
59,1,1.0,1261507425
59,45,3.0,1261202066
59,37,3.0,1261685522
59,51,5.0,1260879062
59,54,4.5,1261434160
59,27,3.0,1261637878
59,33,4.5,1260966609
59,57,4.5,1261042006
59,56,4.5,1261468132
59,55,5.0,1261548417
59,49,5.0,1261324523
59,22,3.0,1261283624
60,9,4.0,1261257512
60,34,3.5,1261355595
60,7,5.0,1261053067
60,10,4.5,1260994998
60,8,4.0,1261195607
60,57,1.0,1261336952
60,41,5.0,1261449824
60,56,2.5,1260909528
60,48,2.0,1261068066
60,40,3.5,1261505760
60,1,4.5,1261215843
60,47,2.0,1260848037
60,44,5.0,1261507423
60,46,1.0,1261429909
60,27,3.5,1261510722
60,13,5.0,1260775061
60,45,4.0,1261212222
60,23,3.0,1261043944
60,43,4.5,1261015505
60,49,2.0,1261221676
61,56,2.0,1261321422
61,25,4.5,1260961834
61,11,3.0,1261309242
61,4,3.0,1261510287
61,51,1.5,1261026136
61,29,4.0,1261184767
61,43,3.5,1261732259
61,20,4.0,1261594279
61,23,4.5,1260779389
61,5,3.0,1261082720
61,58,1.0,1261496463
61,36,1.5,1261109679
61,21,4.5,1260966596
61,33,1.5,1260987129
61,52,1.0,1261376367
61,57,1.5,1260966849
61,54,2.5,1260997483
61,39,2.0,1260803041
61,19,4.0,1261090927
61,59,2.5,1261670289
61,2,4.0,1260872776
61,35,1.0,1260951971
62,39,5.0,1261678491
62,31,4.5,1261361772
62,47,5.0,1261613741
62,48,4.5,1261734039
62,22,2.5,1261208777
62,40,4.5,1260897419
62,20,1.0,1261339086
62,15,3.0,1261631639
62,14,3.0,1261606084
62,25,3.0,1261675004
62,32,4.0,1261186244
62,45,4.5,1261622428
62,10,1.0,1261277895
62,42,5.0,1261690515
62,35,5.0,1261551330
62,21,1.5,1261025150
62,34,4.0,1261202258
62,37,5.0,1261706135
62,12,2.5,1261346189
62,7,1.5,1261247029
62,33,4.5,1261052561
62,52,3.5,1261217222
62,18,1.0,1261715958
63,2,1.0,1261001318
63,45,4.0,1261143794
63,12,2.0,1261285750
63,60,4.5,1261539962
63,47,4.0,1261427629
63,8,1.0,1261218158
63,51,4.5,1261567985
63,57,5.0,1260907441
63,52,4.5,1261128349
63,5,2.0,1261181641
63,54,5.0,1261519592
63,9,2.5,1261342117
63,3,1.0,1261560151
63,55,4.5,1261159782
63,27,3.5,1260783042
63,58,4.0,1261703546
63,40,3.0,1261506410
63,13,1.0,1261620858
64,51,2.5,1261448129
64,49,1.5,1260995495
64,41,4.5,1261620641
64,13,4.5,1261118281
64,9,5.0,1260906878
64,4,5.0,1260796034
64,12,5.0,1261171310
64,14,5.0,1260816221
64,43,5.0,1261119444
64,3,4.5,1261335515
64,7,5.0,1261586679
64,6,4.5,1261333887
64,50,1.5,1261681056
64,2,4.5,1260948651
64,15,4.5,1261093199
64,53,1.0,1260870426
64,34,4.0,1261615874
64,8,5.0,1261493595
64,25,3.0,1260802856
64,45,5.0,1261201244
64,57,2.5,1261249999
64,11,5.0,1261716973
64,56,1.0,1261498477
64,58,2.0,1261013730
65,59,1.0,1261701320
65,5,3.0,1260951994
65,32,1.0,1260760881
65,35,2.5,1261280144
65,37,2.0,1260915078
65,16,4.5,1261646081
65,57,1.5,1261718820
65,18,4.5,1261420237
65,33,1.5,1261157138
65,20,4.5,1261419046
65,22,4.5,1261577438
65,30,4.0,1261033349
65,26,4.0,1261525843
65,40,1.5,1261137621
65,54,1.0,1261198358
65,14,3.0,1260779855
65,25,4.5,1261570527
65,3,4.0,1261386407
65,4,3.0,1260853837
65,52,1.5,1261115427
65,58,1.0,1261639278
65,17,4.5,1260874657
65,21,5.0,1260881035
65,53,1.5,1261671676
65,56,2.0,1260828518
65,27,4.5,1261426565
65,8,3.5,1261558180
66,17,1.5,1261309841
66,21,1.0,1260803331
66,48,4.0,1261403905
66,36,4.5,1261723190
66,42,5.0,1261743210
66,25,3.0,1261623418
66,31,4.5,1261337748
66,10,2.0,1261047350
66,13,1.5,1260781337
66,45,4.5,1261415521
66,37,4.5,1261646099
66,24,3.5,1261715255
66,44,5.0,1261241605
66,19,1.0,1261529974
66,57,3.5,1260892248
66,22,1.0,1261537580
66,39,5.0,1261133169
66,47,4.5,1261472611
66,43,4.0,1260848312
66,11,1.5,1261552567
66,33,4.5,1261246387
66,7,2.0,1261634206
66,4,3.0,1261119215
66,35,4.5,1261687274
67,20,5.0,1261698695
67,5,1.0,1260877843
67,59,5.0,1260971603
67,8,2.0,1261477837
67,57,4.5,1260785270
67,53,5.0,1261528217
67,1,1.0,1260773859
67,30,3.5,1261315371
67,36,3.5,1260906735
67,22,3.0,1261040197
67,50,4.0,1261110889
67,14,3.0,1261435513
67,49,5.0,1261173027
67,12,1.0,1260895645
67,7,2.0,1261362555
67,51,5.0,1261195862
67,6,2.0,1261264187
67,60,5.0,1260866615
67,13,2.0,1261574267
67,46,5.0,1261363453
67,33,4.5,1261341111
67,10,2.0,1261292903
67,2,1.0,1261675931
67,47,4.5,1261141706
68,15,4.0,1261351399
68,2,5.0,1261596165
68,44,4.5,1261631318
68,54,1.5,1261102150
68,51,1.5,1260853913
68,5,5.0,1261028637
68,49,1.5,1261075527
68,56,1.0,1261068378
68,18,3.5,1261245084
68,24,3.5,1261028515
68,11,4.5,1261410539
68,42,5.0,1261002459
68,10,4.5,1260996330
68,1,5.0,1260896900
68,34,3.5,1261264740
68,4,4.0,1261263917
68,50,1.5,1261236294
68,33,3.5,1261213485
68,14,4.5,1261631391
68,43,4.0,1261192961
68,59,1.5,1260913226
68,9,4.5,1261250818
68,16,3.0,1260877920
68,27,3.0,1261369514
68,7,5.0,1261322634
68,6,4.5,1261426614
68,52,1.0,1261097585
68,28,3.0,1261495778
69,29,4.5,1261299277
69,21,5.0,1261714871
69,25,5.0,1261111621
69,32,1.5,1261409587
69,35,2.5,1261388974
69,17,5.0,1261237705
69,59,1.5,1261117766
69,30,4.5,1261169520
69,54,1.0,1261591978
69,12,3.0,1260917477
69,55,1.0,1261374197
69,60,3.5,1261343642
69,37,1.5,1261318603
69,42,3.5,1261428774
69,23,4.5,1261659312
69,57,1.5,1261048385
69,39,2.0,1261692044
69,56,1.5,1260931275
69,58,1.5,1261020439
69,46,4.0,1261077953
70,39,4.0,1261095430
70,53,4.0,1261655030
70,12,1.5,1260969448
70,34,4.5,1260895109
70,38,5.0,1261609982
70,37,4.5,1261134325
70,31,4.0,1260897442
70,24,3.5,1260830947
70,11,2.5,1260854761
70,42,4.5,1261312214
70,17,2.5,1261095128
70,7,1.5,1261621041
70,36,5.0,1261409988
70,47,4.5,1261028355
70,25,3.0,1261400621
70,44,4.5,1260967785
70,6,1.5,1261387068
70,33,4.0,1260955521
70,50,3.5,1261208764
70,23,2.0,1260809013
70,20,1.0,1261185888
71,5,2.5,1261180773
71,55,4.0,1261127863
71,19,3.0,1261456974
71,7,1.5,1260866449
71,33,4.0,1260831095
71,49,5.0,1261379740
71,31,3.5,1261652407
71,3,2.5,1260885202
71,48,5.0,1260877542
71,57,5.0,1261334610
71,12,1.0,1261329706
71,47,5.0,1260849140
71,26,3.0,1261295069
71,54,4.5,1261057277
71,46,4.5,1261360234
71,56,5.0,1261240799
71,50,5.0,1261029675
71,53,4.5,1260801674
71,44,3.0,1261234692
71,27,3.5,1261556711
72,60,3.5,1261207648
72,7,4.5,1261099435
72,9,4.5,1260766235
72,4,4.0,1260911545
72,55,1.0,1260884849
72,47,1.5,1261363111
72,50,2.5,1260791230
72,54,1.5,1261221092
72,29,3.0,1261590635
72,16,3.0,1261406534
72,12,4.5,1260976033
72,39,3.5,1261615238
72,17,4.0,1261726150
72,56,1.5,1261016134
72,59,1.5,1261614754
72,48,2.5,1261685694
72,46,1.0,1260929733
72,43,5.0,1260839428
72,6,4.5,1261457600
72,2,5.0,1261536130
72,44,5.0,1261737582
72,45,4.0,1261589738
72,10,4.5,1261435278
72,38,3.0,1261260691
72,8,4.5,1261155178
72,1,4.5,1261197963
72,13,5.0,1260960904
73,37,1.5,1261106360
73,17,5.0,1261118014
73,26,4.5,1261697796
73,30,4.5,1261024303
73,25,5.0,1260984959
73,29,4.5,1261304926
73,60,3.5,1261498667
73,36,2.0,1261312608
73,18,5.0,1260971792
73,57,2.0,1261454385
73,53,1.5,1261332228
73,55,1.5,1261297966
73,59,1.5,1261164237
73,19,4.5,1261524328
73,24,5.0,1261334425
73,28,4.5,1261260233
73,27,4.5,1260999970
73,23,4.5,1260759901
73,33,1.0,1261235813
74,51,4.0,1261194840
74,13,1.5,1261058488
74,33,4.5,1261438659
74,9,2.0,1261665641
74,38,4.5,1261627220
74,36,4.5,1260990444
74,31,4.5,1261559607
74,35,5.0,1261104578
74,48,4.0,1261611969
74,16,3.5,1260998608
74,4,3.0,1261108115
74,47,4.0,1260861780
74,37,5.0,1261576166
74,44,4.5,1261612159
74,23,2.0,1261067360
74,42,4.5,1261311144
75,9,1.5,1261705769
75,57,4.5,1260905259
75,35,3.5,1260960682
75,47,4.5,1261716371
75,50,4.5,1261382982
75,58,5.0,1261042007
75,60,5.0,1261252891
75,52,5.0,1260760515
75,20,5.0,1261518990
75,3,1.0,1260764586
75,13,2.5,1261667806
75,15,3.0,1261310216
75,12,1.0,1261144134
75,8,1.0,1261338250
75,56,4.5,1260965555
75,42,3.5,1260978730
75,53,5.0,1261704854
75,32,5.0,1261710302
75,49,5.0,1260769785
75,16,3.0,1261607389
75,51,5.0,1261617326
75,46,5.0,1260909653
75,59,4.5,1261149992
75,25,3.5,1261097250
75,5,1.5,1261102154
75,48,4.5,1261653235
75,38,4.0,1261145213
75,7,1.0,1261175690
75,26,4.0,1261658092
76,43,5.0,1261639354
76,46,2.0,1260932615
76,49,2.5,1261447499
76,57,2.5,1261292090
76,11,5.0,1261250966
76,52,2.0,1261071636
76,5,4.5,1261313768
76,44,4.5,1261131339
76,45,4.0,1261030409
76,9,4.5,1261532617
76,53,1.0,1261560818
76,6,5.0,1260880635
76,2,4.5,1261270566
76,20,3.0,1261462022
76,51,2.5,1261651769
76,13,5.0,1260996919
76,29,3.5,1261243607
76,7,4.0,1261050568
76,42,4.5,1260800505
76,25,3.0,1260821699
77,23,4.0,1260768637
77,29,5.0,1261686328
77,26,5.0,1261175704
77,54,1.0,1260759215
77,28,4.5,1261752404
77,17,4.5,1261055618
77,59,2.0,1261031544
77,20,5.0,1260792896
77,12,3.5,1261258387
77,35,2.5,1261026727
77,32,1.0,1260830537
77,45,3.0,1261358095
77,19,5.0,1261229455
77,50,4.0,1261532068
77,27,5.0,1260972286
77,21,5.0,1260805032
77,40,2.5,1261054830
77,60,3.5,1261739765
77,56,2.0,1260931857
77,24,4.0,1261645854
77,5,3.5,1261100609
77,16,4.5,1261396509
77,25,4.5,1261037720
77,18,5.0,1261639432
77,1,4.0,1261613378
77,55,1.0,1261276965
77,52,2.5,1261608326
77,43,3.5,1261340042
78,44,4.0,1261364751
78,24,3.0,1261232656
78,45,4.0,1260783354
78,1,3.5,1260823384
78,22,2.5,1261606324
78,19,1.0,1260765464
78,18,2.5,1261338802
78,7,2.0,1261129191
78,14,3.0,1261545492
78,36,4.5,1261306353
78,21,1.5,1261426712
78,32,5.0,1260863127
78,30,4.0,1260951376
78,47,5.0,1261106526
78,48,4.0,1260778782
78,34,4.5,1261191941
78,23,2.5,1261370533
78,9,1.5,1261668638
78,53,3.5,1260791769
78,26,3.0,1260783700
78,11,1.5,1261752931
78,42,5.0,1261667063
79,49,4.0,1261069272
79,9,1.5,1260842123
79,46,5.0,1260762174
79,5,2.0,1261188145
79,30,3.5,1261510331
79,32,4.5,1261355923
79,3,1.0,1261424673
79,18,4.0,1260976070
79,59,4.5,1261690775
79,26,4.0,1261128359
79,10,2.0,1261606374
79,8,2.0,1260841203
79,53,4.5,1260959173
79,6,1.5,1261202833
79,60,4.0,1261633609
79,31,4.0,1261429990
79,25,3.0,1260814739
79,13,1.0,1261212054
79,12,1.5,1261355682
79,57,4.0,1261590588
79,56,4.5,1261433932
79,50,4.5,1260820868
79,52,4.5,1260869957
80,32,3.5,1261053507
80,8,4.0,1261732902
80,51,1.5,1260872627
80,14,4.5,1260796394
80,9,4.0,1261101553
80,49,1.5,1261152369
80,12,4.5,1261692296
80,4,4.5,1260908172
80,36,3.0,1261739960
80,38,4.0,1261222120
80,45,4.5,1261593123
80,15,5.0,1260983062
80,10,5.0,1261437960
80,3,5.0,1261696314
80,53,2.5,1260864315
80,11,5.0,1261461214
80,41,4.5,1261454139
80,7,5.0,1261055124
80,54,2.0,1261423704
80,1,4.0,1260848353
80,40,3.0,1260824679
80,43,4.5,1261548660
